sample,chromosome,position,coverage
150,chr1,1296,2
150,chr1,1297,2
150,chr1,1298,2
150,chr1,1299,2
150,chr1,1300,2
150,chr1,1301,2
150,chr1,1302,2
150,chr1,1303,2
150,chr1,1304,2
150,chr1,1305,2
150,chr1,1306,2
150,chr1,1307,2
150,chr1,1308,2
150,chr1,1309,2
150,chr1,1310,2
150,chr1,1311,2
150,chr1,1312,2
150,chr1,1313,2
150,chr1,1314,2
150,chr1,1315,2
150,chr1,1316,2
150,chr1,1317,4
150,chr1,1318,4
150,chr1,1319,4
150,chr1,1320,4
150,chr1,1321,7
150,chr1,1322,8
150,chr1,1323,39
150,chr1,1324,144
150,chr1,1325,294
150,chr1,1326,897
150,chr1,1327,3330
150,chr1,1328,4365
150,chr1,1329,6112
150,chr1,1330,7628
150,chr1,1331,8000
150,chr1,1332,7932
150,chr1,1333,7570
150,chr1,1334,6254
150,chr1,1335,7614
150,chr1,1336,7895
150,chr1,1337,7936
150,chr1,1338,7996
150,chr1,1339,8003
150,chr1,1340,8006
150,chr1,1341,7994
150,chr1,1342,8006
150,chr1,1343,8007
150,chr1,1344,8011
150,chr1,1345,8012
150,chr1,1346,8013
150,chr1,1347,8013
150,chr1,1348,8014
150,chr1,1349,8015
150,chr1,1350,8016
150,chr1,1351,8014
150,chr1,1352,8010
150,chr1,1353,7948
150,chr1,1354,7903
150,chr1,1355,7576
150,chr1,1356,7404
150,chr1,1357,7149
150,chr1,1358,6758
150,chr1,1359,4539
150,chr1,1360,4375
150,chr1,1361,4292
150,chr1,1362,4412
150,chr1,1363,3942
150,chr1,1364,3940
150,chr1,1365,3891
150,chr1,1366,3787
150,chr1,1367,3748
150,chr1,1368,3735
150,chr1,1369,3688
150,chr1,1370,3435
150,chr1,1371,3222
150,chr1,1372,2912
150,chr1,1373,220
150,chr1,1374,18
150,chr1,1375,11
150,chr1,1376,6
150,chr1,1377,4
150,chr1,1378,2
150,chr1,1379,2
150,chr1,1380,2
150,chr1,1381,0
150,chr1,1382,0
150,chr1,1383,0
150,chr1,1384,0
150,chr1,1385,0
150,chr1,1386,0
150,chr1,1387,0
150,chr1,1388,0
150,chr1,1389,0
150,chr1,1390,0
150,chr1,1391,0
150,chr1,1392,0
150,chr1,1393,0
150,chr1,1394,0
150,chr1,1395,0
150,chr1,1396,0
150,chr1,1397,0
150,chr1,1398,0
150,chr1,1399,0
150,chr1,1400,0
150,chr1,1401,0
150,chr1,1402,0
150,chr1,1403,0
150,chr1,1404,0
150,chr1,1405,0
150,chr1,1406,0
150,chr1,1407,0
150,chr1,1408,0
150,chr1,1409,0
150,chr1,1410,0
150,chr1,1411,0
150,chr1,1412,0
150,chr1,1413,0
150,chr1,1414,0
150,chr1,1415,0
150,chr1,1416,0
150,chr1,1417,0
150,chr1,1418,0
150,chr1,1419,0
150,chr1,1420,0
150,chr1,1421,0
150,chr1,1422,0
150,chr1,1423,0
150,chr1,1424,0
150,chr1,1425,0
150,chr1,1426,0
150,chr1,1427,0
150,chr1,1428,0
150,chr1,1429,0
150,chr1,1430,0
150,chr1,1431,0
150,chr1,1432,0
150,chr1,1433,0
150,chr1,1434,0
150,chr1,1435,0
150,chr1,1436,0
150,chr1,1437,0
150,chr1,1438,0
150,chr1,1439,0
150,chr1,1440,0
150,chr1,1441,0
150,chr1,1442,0
150,chr1,1443,0
150,chr1,1444,0
150,chr1,1445,0
150,chr1,1446,0
150,chr1,1447,0
150,chr1,1448,0
150,chr1,1449,0
150,chr1,1450,0
150,chr1,1451,0
150,chr1,1452,0
150,chr1,1453,0
150,chr1,1454,0
150,chr1,1455,0
150,chr1,1456,0
150,chr1,1457,0
150,chr1,1458,0
150,chr1,1459,0
150,chr1,1460,0
150,chr1,1461,0
150,chr1,1462,0
150,chr1,1463,0
150,chr1,1464,0
150,chr1,1465,0
150,chr1,1466,0
150,chr1,1467,0
150,chr1,1468,0
150,chr1,1469,0
150,chr1,1470,0
150,chr1,1471,0
150,chr1,1472,0
150,chr1,1473,0
150,chr1,1474,0
150,chr1,1475,0
150,chr1,1476,0
150,chr1,1477,0
150,chr1,1478,0
150,chr1,1479,0
150,chr1,1480,0
150,chr1,1481,0
150,chr1,1482,0
150,chr1,1483,0
150,chr1,1484,0
150,chr1,1485,0
150,chr1,1486,0
150,chr1,1487,0
150,chr1,1488,0
150,chr1,1489,0
150,chr1,1490,0
150,chr1,1491,0
150,chr1,1492,0
150,chr1,1493,0
150,chr1,1494,0
150,chr1,1495,0
150,chr1,1496,0
150,chr1,1497,0
150,chr1,1498,0
150,chr1,1499,0
150,chr1,1500,0
150,chr1,1501,0
150,chr1,1502,0
150,chr1,1503,0
150,chr1,1504,0
150,chr1,1505,0
150,chr1,1506,0
150,chr1,1507,0
150,chr1,1508,0
150,chr1,1509,0
150,chr1,1510,0
150,chr1,1511,0
150,chr1,1512,0
150,chr1,1513,0
150,chr1,1514,0
150,chr1,1515,0
150,chr1,1516,0
150,chr1,1517,0
150,chr1,1518,0
150,chr1,1519,0
150,chr1,1520,0
150,chr1,1521,0
150,chr1,1522,0
150,chr1,1523,0
150,chr1,1524,0
150,chr1,1525,0
150,chr1,1526,0
150,chr1,1527,0
150,chr1,1528,0
150,chr1,1529,0
150,chr1,1530,0
150,chr1,1531,0
150,chr1,1532,0
150,chr1,1533,0
150,chr1,1534,0
150,chr1,1535,0
150,chr1,1536,0
150,chr1,1537,0
150,chr1,1538,0
150,chr1,1539,0
150,chr1,1540,0
150,chr1,1541,0
150,chr1,1542,0
150,chr1,1543,0
150,chr1,1544,0
150,chr1,1545,0
150,chr1,1546,0
150,chr1,1547,0
150,chr1,1548,0
150,chr1,1549,0
150,chr1,1550,0
150,chr1,1551,0
150,chr1,1552,0
150,chr1,1553,0
150,chr1,1554,0
150,chr1,1555,0
150,chr1,1556,0
150,chr1,1557,0
150,chr1,1558,0
150,chr1,1559,0
150,chr1,1560,0
150,chr1,1561,0
150,chr1,1562,0
150,chr1,1563,0
150,chr1,1564,0
150,chr1,1565,0
150,chr1,1566,0
150,chr1,1567,0
150,chr1,1568,0
150,chr1,1569,0
150,chr1,1570,0
150,chr1,1571,0
150,chr1,1572,0
150,chr1,1573,0
150,chr1,1574,0
150,chr1,1575,0
150,chr1,1576,0
150,chr1,1577,0
150,chr1,1578,0
150,chr1,1579,0
150,chr1,1580,0
150,chr1,1581,0
150,chr1,1582,0
150,chr1,1583,0
150,chr1,1584,0
150,chr1,1585,0
150,chr1,1586,0
150,chr1,1587,0
150,chr1,1588,30
150,chr1,1589,30
150,chr1,1590,30
150,chr1,1591,51
150,chr1,1592,228
150,chr1,1593,324
150,chr1,1594,398
150,chr1,1595,489
150,chr1,1596,688
150,chr1,1597,777
150,chr1,1598,795
150,chr1,1599,836
150,chr1,1600,879
150,chr1,1601,887
150,chr1,1602,895
150,chr1,1603,898
150,chr1,1604,899
150,chr1,1605,899
150,chr1,1606,900
150,chr1,1607,898
150,chr1,1608,899
150,chr1,1609,900
150,chr1,1610,899
150,chr1,1611,894
150,chr1,1612,898
150,chr1,1613,898
150,chr1,1614,893
150,chr1,1615,875
150,chr1,1616,866
150,chr1,1617,854
150,chr1,1618,850
150,chr1,1619,830
150,chr1,1620,798
150,chr1,1621,757
150,chr1,1622,711
150,chr1,1623,651
150,chr1,1624,622
150,chr1,1625,158
150,chr1,1626,89
150,chr1,1627,48
150,chr1,1628,42
150,chr1,1629,30
150,chr1,1630,2
150,chr1,1631,2
150,chr1,1632,2
150,chr1,1633,2
150,chr1,1634,2
150,chr1,1635,2
150,chr1,1636,2
150,chr1,1637,2
150,chr1,1638,0
150,chr1,1639,0
150,chr1,1640,0
150,chr1,1641,0
150,chr1,1642,0
150,chr1,1643,0
150,chr1,1644,0
150,chr1,1645,0
150,chr1,1646,0
150,chr1,1647,0
150,chr1,1648,0
150,chr1,1649,0
150,chr1,1650,0
150,chr1,1651,0
150,chr1,1652,2
150,chr1,1653,2
150,chr1,1654,98
150,chr1,1655,104
150,chr1,1656,115
150,chr1,1657,115
150,chr1,1658,115
150,chr1,1659,117
150,chr1,1660,125
150,chr1,1661,140
150,chr1,1662,196
150,chr1,1663,198
150,chr1,1664,198
150,chr1,1665,260
150,chr1,1666,283
150,chr1,1667,283
150,chr1,1668,305
150,chr1,1669,309
150,chr1,1670,319
150,chr1,1671,329
150,chr1,1672,336
150,chr1,1673,338
150,chr1,1674,340
150,chr1,1675,340
150,chr1,1676,358
150,chr1,1677,359
150,chr1,1678,360
150,chr1,1679,321
150,chr1,1680,321
150,chr1,1681,320
150,chr1,1682,317
150,chr1,1683,315
150,chr1,1684,280
150,chr1,1685,262
150,chr1,1686,233
150,chr1,1687,224
150,chr1,1688,216
150,chr1,1689,202
150,chr1,1690,161
150,chr1,1691,152
150,chr1,1692,95
150,chr1,1693,91
150,chr1,1694,80
150,chr1,1695,68
150,chr1,1696,57
150,chr1,1697,57
150,chr1,1698,53
150,chr1,1699,57
150,chr1,1700,57
150,chr1,1701,39
150,chr1,1702,39
150,chr1,1703,42
150,chr1,1704,42
150,chr1,1705,44
150,chr1,1706,44
150,chr1,1707,44
150,chr1,1708,44
150,chr1,1709,43
150,chr1,1710,41
150,chr1,1711,41
150,chr1,1712,41
150,chr1,1713,43
150,chr1,1714,41
150,chr1,1715,39
150,chr1,1716,39
150,chr1,1717,39
150,chr1,1718,39
150,chr1,1719,47
150,chr1,1720,49
150,chr1,1721,50
150,chr1,1722,50
150,chr1,1723,68
150,chr1,1724,72
150,chr1,1725,100
150,chr1,1726,104
150,chr1,1727,100
150,chr1,1728,101
150,chr1,1729,101
150,chr1,1730,101
150,chr1,1731,101
150,chr1,1732,105
150,chr1,1733,107
150,chr1,1734,109
150,chr1,1735,133
150,chr1,1736,133
150,chr1,1737,137
150,chr1,1738,139
150,chr1,1739,139
150,chr1,1740,137
150,chr1,1741,135
150,chr1,1742,136
150,chr1,1743,133
150,chr1,1744,136
150,chr1,1745,169
150,chr1,1746,221
150,chr1,1747,256
150,chr1,1748,271
150,chr1,1749,319
150,chr1,1750,291
150,chr1,1751,316
150,chr1,1752,298
150,chr1,1753,315
150,chr1,1754,478
150,chr1,1755,533
150,chr1,1756,593
150,chr1,1757,644
150,chr1,1758,713
150,chr1,1759,720
150,chr1,1760,781
150,chr1,1761,782
150,chr1,1762,843
150,chr1,1763,867
150,chr1,1764,865
150,chr1,1765,861
150,chr1,1766,882
150,chr1,1767,880
150,chr1,1768,882
150,chr1,1769,881
150,chr1,1770,881
150,chr1,1771,879
150,chr1,1772,878
150,chr1,1773,842
150,chr1,1774,832
150,chr1,1775,830
150,chr1,1776,802
150,chr1,1777,735
150,chr1,1778,575
150,chr1,1779,509
150,chr1,1780,486
150,chr1,1781,473
150,chr1,1782,432
150,chr1,1783,406
150,chr1,1784,369
150,chr1,1785,336
150,chr1,1786,267
150,chr1,1787,161
150,chr1,1788,104
150,chr1,1789,75
150,chr1,1790,53
150,chr1,1791,28
150,chr1,1792,28
150,chr1,1793,37
150,chr1,1794,37
150,chr1,1795,39
150,chr1,1796,39
150,chr1,1797,40
150,chr1,1798,40
150,chr1,1799,43
150,chr1,1800,43
150,chr1,1801,41
150,chr1,1802,41
150,chr1,1803,40
150,chr1,1804,40
150,chr1,1805,39
150,chr1,1806,45
150,chr1,1807,47
150,chr1,1808,47
150,chr1,1809,47
150,chr1,1810,47
150,chr1,1811,58
150,chr1,1812,60
150,chr1,1813,61
150,chr1,1814,62
150,chr1,1815,62
150,chr1,1816,62
150,chr1,1817,57
150,chr1,1818,58
150,chr1,1819,58
150,chr1,1820,59
150,chr1,1821,58
150,chr1,1822,58
150,chr1,1823,58
150,chr1,1824,58
150,chr1,1825,57
150,chr1,1826,57
150,chr1,1827,56
150,chr1,1828,60
150,chr1,1829,74
150,chr1,1830,143
150,chr1,1831,158
150,chr1,1832,160
150,chr1,1833,160
150,chr1,1834,161
150,chr1,1835,161
150,chr1,1836,161
150,chr1,1837,161
150,chr1,1838,161
150,chr1,1839,159
150,chr1,1840,159
150,chr1,1841,162
150,chr1,1842,190
150,chr1,1843,190
150,chr1,1844,190
150,chr1,1845,187
150,chr1,1846,201
150,chr1,1847,213
150,chr1,1848,213
150,chr1,1849,208
150,chr1,1850,204
150,chr1,1851,212
150,chr1,1852,222
150,chr1,1853,438
150,chr1,1854,474
150,chr1,1855,488
150,chr1,1856,527
150,chr1,1857,666
150,chr1,1858,698
150,chr1,1859,692
150,chr1,1860,693
150,chr1,1861,695
150,chr1,1862,692
150,chr1,1863,695
150,chr1,1864,693
150,chr1,1865,643
150,chr1,1866,643
150,chr1,1867,643
150,chr1,1868,643
150,chr1,1869,638
150,chr1,1870,637
150,chr1,1871,639
150,chr1,1872,622
150,chr1,1873,655
150,chr1,1874,655
150,chr1,1875,655
150,chr1,1876,627
150,chr1,1877,570
150,chr1,1878,411
150,chr1,1879,368
150,chr1,1880,306
150,chr1,1881,138
150,chr1,1882,131
150,chr1,1883,83
150,chr1,1884,77
150,chr1,1885,74
150,chr1,1886,72
150,chr1,1887,67
150,chr1,1888,57
150,chr1,1889,57
150,chr1,1890,55
150,chr1,1891,55
150,chr1,1892,55
150,chr1,1893,55
150,chr1,1894,55
150,chr1,1895,55
150,chr1,1896,55
150,chr1,1897,55
150,chr1,1898,36
150,chr1,1899,14
150,chr1,1900,14
150,chr1,1901,2
150,chr1,1902,0
150,chr1,1903,0
150,chr1,1904,0
150,chr1,1905,0
150,chr1,1906,0
150,chr1,1907,0
150,chr1,1908,0
150,chr1,1909,0
150,chr1,1910,0
150,chr1,1911,0
150,chr1,1912,0
150,chr1,1913,0
150,chr1,1914,0
150,chr1,1915,0
150,chr1,1916,0
150,chr1,1917,0
150,chr1,1918,0
150,chr1,1919,0
150,chr1,1920,0
150,chr1,1921,0
150,chr1,1922,0
150,chr1,1923,0
150,chr1,1924,0
150,chr1,1925,0
150,chr1,1926,0
150,chr1,1927,0
150,chr1,1928,0
150,chr1,1929,0
150,chr1,1930,0
150,chr1,1931,0
150,chr1,1932,0
150,chr1,1933,0
150,chr1,1934,0
150,chr1,1935,0
150,chr1,1936,0
150,chr1,1937,0
150,chr1,1938,0
150,chr1,1939,0
150,chr1,1940,0
150,chr1,1941,0
150,chr1,1942,0
150,chr1,1943,0
150,chr1,1944,0
150,chr1,1945,0
150,chr1,1946,0
150,chr1,1947,0
150,chr1,1948,0
150,chr1,1949,0
150,chr1,1950,0
150,chr1,1951,0
150,chr1,1952,0
150,chr1,1953,0
150,chr1,1954,0
150,chr1,1955,0
150,chr1,1956,0
150,chr1,1957,0
150,chr1,1958,0
150,chr1,1959,0
150,chr1,1960,0
150,chr1,1961,0
150,chr1,1962,0
150,chr1,1963,0
150,chr1,1964,0
150,chr1,1965,0
150,chr1,1966,0
150,chr1,1967,0
150,chr1,1968,0
150,chr1,1969,0
150,chr1,1970,0
150,chr1,1971,0
150,chr1,1972,0
150,chr1,1973,0
150,chr1,1974,0
150,chr1,1975,0
150,chr1,1976,0
150,chr1,1977,0
150,chr1,1978,0
150,chr1,1979,0
150,chr1,1980,0
150,chr1,1981,0
150,chr1,1982,0
150,chr1,1983,0
150,chr1,1984,0
150,chr1,1985,0
150,chr1,1986,0
150,chr1,1987,0
150,chr1,1988,0
150,chr1,1989,0
150,chr1,1990,0
150,chr1,1991,0
150,chr1,1992,0
150,chr1,1993,0
150,chr1,1994,0
150,chr1,1995,0
150,chr1,1996,0
150,chr1,1997,0
150,chr1,1998,0
150,chr1,1999,0
150,chr1,2000,0
150,chr1,2001,0
150,chr1,2002,0
150,chr1,2003,0
150,chr1,2004,0
150,chr1,2005,0
150,chr1,2006,0
150,chr1,2007,0
150,chr1,2008,0
150,chr1,2009,0
150,chr1,2010,0
150,chr1,2011,0
150,chr1,2012,0
150,chr1,2013,0
150,chr1,2014,0
150,chr1,2015,0
150,chr1,2016,0
150,chr1,2017,0
150,chr1,2018,0
150,chr1,2019,0
150,chr1,2020,0
150,chr1,2021,0
150,chr1,2022,0
150,chr1,2023,0
150,chr1,2024,0
150,chr1,2025,0
150,chr1,2026,0
150,chr1,2027,0
150,chr1,2028,0
150,chr1,2029,0
150,chr1,2030,0
150,chr1,2031,0
150,chr1,2032,0
150,chr1,2033,0
150,chr1,2034,0
150,chr1,2035,0
150,chr1,2036,0
150,chr1,2037,0
150,chr1,2038,0
150,chr1,2039,0
150,chr1,2040,0
150,chr1,2041,0
150,chr1,2042,0
150,chr1,2043,0
150,chr1,2044,0
150,chr1,2045,0
150,chr1,2046,0
150,chr1,2047,0
150,chr1,2048,0
150,chr1,2049,0
150,chr1,2050,0
150,chr1,2051,0
150,chr1,2052,0
150,chr1,2053,0
150,chr1,2054,0
150,chr1,2055,0
150,chr1,2056,0
150,chr1,2057,0
150,chr1,2058,0
150,chr1,2059,0
150,chr1,2060,0
150,chr1,2061,0
150,chr1,2062,0
150,chr1,2063,0
150,chr1,2064,0
150,chr1,2065,0
150,chr1,2066,0
150,chr1,2067,0
150,chr1,2068,0
150,chr1,2069,0
150,chr1,2070,0
150,chr1,2071,0
150,chr1,2072,0
150,chr1,2073,0
150,chr1,2074,0
150,chr1,2075,0
150,chr1,2076,0
150,chr1,2077,0
150,chr1,2078,0
150,chr1,2079,0
150,chr1,2080,0
150,chr1,2081,0
150,chr1,2082,0
150,chr1,2083,0
150,chr1,2084,0
150,chr1,2085,0
150,chr1,2086,0
150,chr1,2087,0
150,chr1,2088,0
150,chr1,2089,2
150,chr1,2090,2
150,chr1,2091,2
150,chr1,2092,2
150,chr1,2093,2
150,chr1,2094,2
150,chr1,2095,2
150,chr1,2096,2
150,chr1,2097,2
150,chr1,2098,2
150,chr1,2099,2
150,chr1,2100,2
150,chr1,2101,6
150,chr1,2102,6
150,chr1,2103,16
150,chr1,2104,33
150,chr1,2105,102
150,chr1,2106,231
150,chr1,2107,995
150,chr1,2108,1210
150,chr1,2109,1332
150,chr1,2110,1519
150,chr1,2111,1811
150,chr1,2112,8000
150,chr1,2113,8000
150,chr1,2114,7998
150,chr1,2115,7980
150,chr1,2116,7988
150,chr1,2117,7945
150,chr1,2118,7846
150,chr1,2119,7599
150,chr1,2120,8000
150,chr1,2121,7993
150,chr1,2122,7383
150,chr1,2123,7083
150,chr1,2124,6671
150,chr1,2125,7976
150,chr1,2126,7993
150,chr1,2127,7984
150,chr1,2128,7945
150,chr1,2129,7931
150,chr1,2130,7937
150,chr1,2131,7995
150,chr1,2132,7980
150,chr1,2133,7928
150,chr1,2134,7911
150,chr1,2135,7973
150,chr1,2136,7978
150,chr1,2137,7991
150,chr1,2138,7958
150,chr1,2139,7717
150,chr1,2140,7949
150,chr1,2141,7991
150,chr1,2142,7889
150,chr1,2143,7809
150,chr1,2144,6537
150,chr1,2145,6466
150,chr1,2146,6395
150,chr1,2147,6324
150,chr1,2148,6167
150,chr1,2149,5253
150,chr1,2150,5151
150,chr1,2151,5120
150,chr1,2152,5062
150,chr1,2153,5012
150,chr1,2154,4254
150,chr1,2155,4072
150,chr1,2156,3980
150,chr1,2157,3723
150,chr1,2158,3518
150,chr1,2159,369
150,chr1,2160,181
150,chr1,2161,155
150,chr1,2162,126
150,chr1,2163,122
150,chr1,2164,119
150,chr1,2165,29
150,chr1,2166,23
150,chr1,2167,12
150,chr1,2168,12
150,chr1,2169,0
150,chr1,2170,0
150,chr1,2171,0
150,chr1,2172,0
150,chr1,2173,0
150,chr1,2174,0
150,chr1,2175,0
150,chr1,2176,0
150,chr1,2177,0
150,chr1,2178,0
150,chr1,2179,0
150,chr1,2180,0
150,chr1,2181,0
150,chr1,2182,0
150,chr1,2183,0
150,chr1,2184,0
150,chr1,2185,0
150,chr1,2186,0
150,chr1,2187,0
150,chr1,2188,0
150,chr1,2189,0
150,chr1,2190,0
150,chr1,2191,0
150,chr1,2192,0
150,chr1,2193,0
150,chr1,2194,0
150,chr1,2195,0
150,chr1,2196,0
150,chr1,2197,0
150,chr1,2198,0
150,chr1,2199,0
150,chr1,2200,0
150,chr1,2201,0
150,chr1,2202,0
150,chr1,2203,0
150,chr1,2204,0
150,chr1,2205,0
150,chr1,2206,0
150,chr1,2207,0
150,chr1,2208,0
150,chr1,2209,0
150,chr1,2210,1
150,chr1,2211,1
150,chr1,2212,1
150,chr1,2213,1
150,chr1,2214,4
150,chr1,2215,4
150,chr1,2216,4
150,chr1,2217,4
150,chr1,2218,4
150,chr1,2219,4
150,chr1,2220,4
150,chr1,2221,4
150,chr1,2222,4
150,chr1,2223,4
150,chr1,2224,4
150,chr1,2225,38
150,chr1,2226,40
150,chr1,2227,42
150,chr1,2228,57
150,chr1,2229,204
150,chr1,2230,234
150,chr1,2231,280
150,chr1,2232,403
150,chr1,2233,435
150,chr1,2234,582
150,chr1,2235,632
150,chr1,2236,642
150,chr1,2237,733
150,chr1,2238,802
150,chr1,2239,1001
150,chr1,2240,1137
150,chr1,2241,1268
150,chr1,2242,1823
150,chr1,2243,3199
150,chr1,2244,4462
150,chr1,2245,5432
150,chr1,2246,6071
150,chr1,2247,7009
150,chr1,2248,7223
150,chr1,2249,7298
150,chr1,2250,7481
150,chr1,2251,7803
150,chr1,2252,7874
150,chr1,2253,7890
150,chr1,2254,7900
150,chr1,2255,7901
150,chr1,2256,7899
150,chr1,2257,7878
150,chr1,2258,7876
150,chr1,2259,7861
150,chr1,2260,7833
150,chr1,2261,7813
150,chr1,2262,7740
150,chr1,2263,7594
150,chr1,2264,7557
150,chr1,2265,7441
150,chr1,2266,7178
150,chr1,2267,6207
150,chr1,2268,5692
150,chr1,2269,5190
150,chr1,2270,3134
150,chr1,2271,2667
150,chr1,2272,1735
150,chr1,2273,1705
150,chr1,2274,1685
150,chr1,2275,1605
150,chr1,2276,1504
150,chr1,2277,1329
150,chr1,2278,1187
150,chr1,2279,894
150,chr1,2280,505
150,chr1,2281,418
150,chr1,2282,333
150,chr1,2283,224
150,chr1,2284,188
150,chr1,2285,58
150,chr1,2286,48
150,chr1,2287,1
150,chr1,2288,1
150,chr1,2289,1
150,chr1,2290,1
150,chr1,2291,0
150,chr1,2292,0
150,chr1,2293,0
150,chr1,2294,0
150,chr1,2295,0
150,chr1,2296,0
150,chr1,2297,0
150,chr1,2298,0
150,chr1,2299,0
150,chr1,2300,0
150,chr1,2301,0
150,chr1,2302,0
150,chr1,2303,0
150,chr1,2304,0
150,chr1,2305,0
150,chr1,2306,0
150,chr1,2307,0
150,chr1,2308,0
150,chr1,2309,0
150,chr1,2310,0
150,chr1,2311,0
150,chr1,2312,0
150,chr1,2313,0
150,chr1,2314,0
150,chr1,2315,0
150,chr1,2316,0
150,chr1,2317,0
150,chr1,2318,0
150,chr1,2319,0
150,chr1,2320,0
150,chr1,2321,0
150,chr1,2322,0
150,chr1,2323,0
150,chr1,2324,0
150,chr1,2325,0
150,chr1,2326,0
150,chr1,2327,0
150,chr1,2328,0
150,chr1,2329,0
150,chr1,2330,0
150,chr1,2331,0
150,chr1,2332,0
150,chr1,2333,0
150,chr1,2334,0
150,chr1,2335,0
150,chr1,2336,2
150,chr1,2337,2
150,chr1,2338,4
150,chr1,2339,5
150,chr1,2340,10
150,chr1,2341,14
150,chr1,2342,18
150,chr1,2343,18
150,chr1,2344,23
150,chr1,2345,25
150,chr1,2346,25
150,chr1,2347,26
150,chr1,2348,31
150,chr1,2349,31
150,chr1,2350,31
150,chr1,2351,98
150,chr1,2352,99
150,chr1,2353,99
150,chr1,2354,121
150,chr1,2355,129
150,chr1,2356,147
150,chr1,2357,154
150,chr1,2358,158
150,chr1,2359,160
150,chr1,2360,161
150,chr1,2361,164
150,chr1,2362,164
150,chr1,2363,164
150,chr1,2364,160
150,chr1,2365,158
150,chr1,2366,158
150,chr1,2367,158
150,chr1,2368,154
150,chr1,2369,155
150,chr1,2370,155
150,chr1,2371,155
150,chr1,2372,155
150,chr1,2373,154
150,chr1,2374,154
150,chr1,2375,154
150,chr1,2376,108
150,chr1,2377,108
150,chr1,2378,106
150,chr1,2379,85
150,chr1,2380,51
150,chr1,2381,34
150,chr1,2382,47
150,chr1,2383,47
150,chr1,2384,47
150,chr1,2385,47
150,chr1,2386,45
150,chr1,2387,61
150,chr1,2388,92
150,chr1,2389,103
150,chr1,2390,103
150,chr1,2391,109
150,chr1,2392,109
150,chr1,2393,128
150,chr1,2394,156
150,chr1,2395,157
150,chr1,2396,157
150,chr1,2397,167
150,chr1,2398,253
150,chr1,2399,308
150,chr1,2400,318
150,chr1,2401,319
150,chr1,2402,319
150,chr1,2403,408
150,chr1,2404,425
150,chr1,2405,497
150,chr1,2406,503
150,chr1,2407,504
150,chr1,2408,604
150,chr1,2409,600
150,chr1,2410,475
150,chr1,2411,636
150,chr1,2412,661
150,chr1,2413,563
150,chr1,2414,2842
150,chr1,2415,3053
150,chr1,2416,3365
150,chr1,2417,3407
150,chr1,2418,3444
150,chr1,2419,3513
150,chr1,2420,3523
150,chr1,2421,3552
150,chr1,2422,3548
150,chr1,2423,3551
150,chr1,2424,3565
150,chr1,2425,3565
150,chr1,2426,3575
150,chr1,2427,3577
150,chr1,2428,3567
150,chr1,2429,3549
150,chr1,2430,3539
150,chr1,2431,3536
150,chr1,2432,3534
150,chr1,2433,3347
150,chr1,2434,3329
150,chr1,2435,3316
150,chr1,2436,3305
150,chr1,2437,3296
150,chr1,2438,3165
150,chr1,2439,2467
150,chr1,2440,2294
150,chr1,2441,1620
150,chr1,2442,763
150,chr1,2443,406
150,chr1,2444,389
150,chr1,2445,308
150,chr1,2446,255
150,chr1,2447,250
150,chr1,2448,222
150,chr1,2449,53
150,chr1,2450,15
150,chr1,2451,10
150,chr1,2452,0
150,chr1,2453,0
150,chr1,2454,0
150,chr1,2455,0
150,chr1,2456,0
150,chr1,2457,0
150,chr1,2458,0
150,chr1,2459,0
150,chr1,2460,0
150,chr1,2461,0
150,chr1,2462,0
150,chr1,2463,0
150,chr1,2464,0
150,chr1,2465,0
150,chr1,2466,0
150,chr1,2467,0
150,chr1,2468,0
150,chr1,2469,0
150,chr1,2470,0
150,chr1,2471,0
150,chr1,2472,0
150,chr1,2473,0
150,chr1,2474,0
150,chr1,2475,0
150,chr1,2476,0
150,chr1,2477,0
150,chr1,2478,0
150,chr1,2479,0
150,chr1,2480,0
150,chr1,2481,0
150,chr1,2482,0
150,chr1,2483,0
150,chr1,2484,0
150,chr1,2485,0
150,chr1,2486,0
150,chr1,2487,0
150,chr1,2488,0
150,chr1,2489,0
150,chr1,2490,0
150,chr1,2491,0
150,chr1,2492,0
150,chr1,2493,0
150,chr1,2494,0
150,chr1,2495,0
150,chr1,2496,0
150,chr1,2497,0
150,chr1,2498,0
150,chr1,2499,0
150,chr1,2500,0
150,chr1,2501,0
150,chr1,2502,0
150,chr1,2503,0
150,chr1,2504,0
150,chr1,2505,0
150,chr1,2506,0
150,chr1,2507,0
150,chr1,2508,0
150,chr1,2509,0
150,chr1,2510,0
150,chr1,2511,0
150,chr1,2512,0
150,chr1,2513,0
150,chr1,2514,0
150,chr1,2515,0
150,chr1,2516,0
150,chr1,2517,0
150,chr1,2518,0
150,chr1,2519,0
150,chr1,2520,0
150,chr1,2521,0
150,chr1,2522,0
150,chr1,2523,0
150,chr1,2524,0
150,chr1,2525,0
150,chr1,2526,0
150,chr1,2527,0
150,chr1,2528,0
150,chr1,2529,0
150,chr1,2530,0
150,chr1,2531,0
150,chr1,2532,0
150,chr1,2533,0
150,chr1,2534,0
150,chr1,2535,0
150,chr1,2536,0
150,chr1,2537,0
150,chr1,2538,0
150,chr1,2539,0
150,chr1,2540,0
150,chr1,2541,0
150,chr1,2542,0
150,chr1,2543,0
150,chr1,2544,0
150,chr1,2545,0
150,chr1,2546,0
150,chr1,2547,0
150,chr1,2548,0
150,chr1,2549,0
150,chr1,2550,0
150,chr1,2551,0
